,LST,flaeche,buildup,imprevious,DGM,NDVI
96623,32.23438422500001,53.6610108008599,0.0,0.0,320.978271484375,0.7591801881790161
96630,39.24312918000001,229.09463548252543,1.0,100.0,295.634033203125,0.1467822194099426
96633,35.79149865000004,10.509131846441331,0.0,16.0,296.7167663574219,0.7202441692352295
96634,36.39895676000002,12.917243298241235,0.0,49.0,298.1387634277344,0.4830796718597412
96648,35.49099772500001,15.758362999306422,0.0,69.0,317.4530029296875,0.4625011086463928
96651,35.144828255000014,100.39549164087784,1.0,47.0,307.6487731933594,0.455505222082138
96654,35.12802299000002,0.9554765516617082,0.0,45.0,296.3912658691406,0.4588523507118225
96655,33.95250894500005,61.37464768640244,1.0,98.0,294.92950439453125,0.5619608759880066
96656,34.611901970000034,24.04771249546008,0.0,35.0,302.7227783203125,0.5899509787559509
96657,37.86614184500001,0.6313696199450765,1.0,100.0,300.51776123046875,0.2996708452701568
96658,35.95176581000001,136.21673963647896,1.0,79.0,300.4177551269531,0.4047063589096069
96664,40.17681830999998,400.0,1.0,100.0,283.63427734375,0.0238159857690334
96666,35.33452836500001,400.0,1.0,100.0,304.3724975585937,0.1704566925764084
96668,33.17490939500004,72.76569814895407,0.0,26.0,315.36676025390625,0.582352876663208
96673,34.691086100000014,36.495458295173485,0.0,10.0,301.11102294921875,0.5837481617927551
96675,36.13747823000004,116.1897276102847,0.0,17.0,296.16949462890625,0.3533331155776977
96676,34.40596626500002,63.18410550303163,0.0,36.0,320.35125732421875,0.4268497228622436
96687,34.064449100000004,101.52018625617671,0.0,21.0,334.42724609375,0.5696283578872681
96690,34.17477518999999,148.83623380792238,1.0,31.0,309.0192565917969,0.6140451431274414
96692,35.136662985000015,81.29191850991936,0.0,32.0,303.5775146484375,0.4960852563381195
96693,31.881473660000047,23.31139198764401,0.0,38.0,322.9207763671875,0.4661912024021148
96695,38.51243246000004,6.557012799257461,0.0,94.0,299.2270202636719,0.2708480656147003
96696,34.89768641999997,87.03261139350633,1.0,31.0,306.84600830078125,0.4897352159023285
96699,33.791577170000025,77.58477019405333,1.0,44.0,313.8500366210937,0.5358012318611145
96702,34.94145606500001,106.3218400917634,1.0,100.0,298.6855163574219,0.1827507317066192
96705,35.93334648000003,54.58909875896474,0.0,58.0,316.6552734375,0.4881690442562103
96706,32.92083657500003,28.08851334507638,0.0,0.0,318.4047546386719,0.5536321997642517
96707,35.213948214999995,161.1049152267651,0.0,25.0,331.9005126953125,0.5908015370368958
96709,36.31920296000001,25.84305240492255,0.0,21.0,301.4252624511719,0.5301254391670227
96716,34.70447334500001,242.19004633176192,1.0,55.0,294.5487670898437,0.4700793325901031
96728,35.33092045500001,37.86363570003722,1.0,39.0,319.8102722167969,0.4634615182876587
96736,36.00645413000002,198.47514041477223,0.0,100.0,296.92449951171875,0.2435608953237533
96738,36.50292153500001,191.92299386122377,1.0,65.0,299.8545227050781,0.4554653167724609
96739,32.86738253999999,61.422067416649824,0.0,15.0,311.9222717285156,0.6864825487136841
96747,41.88886655000003,41.198811961201656,1.0,82.0,304.2452697753906,0.230451613664627
96750,33.03011827000003,5.945264799412716,0.0,0.0,321.3052673339844,0.699877917766571
96754,37.848197240000005,286.3040000014007,1.0,100.0,304.8420104980469,0.0723111256957054
96755,41.47965360000005,251.6711847725552,1.0,100.0,304.5907592773437,0.202640950679779
96756,41.03493121999998,337.01138199508773,1.0,100.0,304.2255249023437,0.08203736692667
96761,32.27017849000003,52.31719659545282,1.0,40.0,301.8905029296875,0.5821825265884399
96770,37.85332427000002,195.8141573018617,0.0,36.0,303.16326904296875,0.5480980277061462
96775,35.609109305000025,18.03379064796195,0.0,28.0,296.5577697753906,0.6735407710075378
96777,34.20658176500001,19.83347484172771,1.0,42.0,300.76025390625,0.5569499731063843
96781,33.91576523000002,184.09509689527903,0.0,17.0,306.3992614746094,0.5880271792411804
96782,33.12762678500002,54.8814510889016,0.0,17.0,318.6440124511719,0.4931169748306274
96786,34.08467238500002,14.373380500925672,1.0,37.0,327.91876220703125,0.5405831933021545
96787,33.15240743,40.83422180125144,0.0,0.0,302.3182678222656,0.6297184824943542
96798,37.81202319500001,29.0736526056612,0.0,38.0,302.71002197265625,0.4943712651729584
96815,42.472113685,400.0,1.0,100.0,304.8310241699219,0.0217808689922094
96816,35.38323515000001,55.45766949456249,1.0,82.0,310.28924560546875,0.3915427923202514
96819,33.66026823500003,115.3147598526105,0.0,5.0,300.5462646484375,0.6258791089057922
96822,35.11852849,107.71662449933396,0.0,100.0,305.186767578125,0.2356632798910141
96828,35.225911285,15.220192500567231,0.0,20.0,295.0240173339844,0.3496757745742798
96832,35.529640340000014,67.49810651067796,0.0,36.0,298.2760009765625,0.2937796413898468
96839,35.010670970000035,119.41402799471052,0.0,41.0,294.96502685546875,0.5137587189674377
96840,36.03778598000001,125.96742111793591,1.0,83.0,319.5552673339844,0.3058655560016632
96841,40.97169785,400.0,1.0,100.0,298.14324951171875,0.20253986120224
96842,35.095836635000026,130.6733254148723,0.0,40.0,295.24951171875,0.4303178787231445
96844,38.39840351500001,246.7694510381638,1.0,93.0,286.5487670898437,0.4439409375190735
96850,38.278867760000026,136.73829956884836,1.0,58.0,303.0517578125,0.4606861770153045
96862,36.56985776000001,70.38535839243184,1.0,100.0,295.1612548828125,0.2051134705543518
96865,36.04405235000003,123.02463365810893,1.0,83.0,306.5567626953125,0.4762796461582184
96867,35.147676605000015,74.77226863994696,1.0,39.0,299.3275146484375,0.6505073308944702
96878,36.33866668500002,172.50658746041452,0.0,33.0,304.3495178222656,0.4718670547008514
96879,35.73766483499999,64.72376422299729,0.0,46.0,305.0950012207031,0.4820053577423095
96884,37.20874266500003,144.30353399348857,0.0,31.0,308.3232727050781,0.5091089606285095
96890,34.148000700000026,90.76865664583649,1.0,51.0,293.94775390625,0.5074089169502258
96893,35.16590604499999,120.97376113946495,1.0,68.0,295.2322692871094,0.4008289277553558
96895,35.65867059500002,48.46156749818882,0.0,40.0,331.9735107421875,0.4798682332038879
96897,34.33475751500001,1.58636750038879,0.0,53.0,302.3905029296875,0.5619223713874817
96899,34.44669767000002,124.21823650782692,0.0,45.0,315.8682861328125,0.5386168360710144
96910,35.480933555,83.22082499575689,1.0,77.0,311.7685241699219,0.3840953707695007
96911,36.123806150000014,149.7547061929306,1.0,61.0,296.99951171875,0.5280170440673828
96913,35.61252732500001,316.73242099821385,1.0,31.0,319.55126953125,0.2595500349998474
96916,33.364324670000016,131.88345349965897,1.0,52.0,336.478759765625,0.5043014287948608
96920,36.56045820500002,148.58439025667678,1.0,100.0,296.0132751464844,0.3930142819881439
96927,35.814475339999994,1.0560268191234956,0.0,52.0,319.8575134277344,0.3898378014564514
96941,31.13833914500004,64.74951349693423,1.0,32.0,324.229248046875,0.6175573468208313
96944,34.48429589000001,150.44785750251106,0.0,28.0,303.2770080566406,0.6391801238059998
96948,36.38499984500002,71.96319320624332,0.0,31.0,306.03253173828125,0.5797059535980225
96950,36.766393910000005,159.61328983929133,0.0,57.0,318.5417785644531,0.4293421506881714
96951,35.81893775499999,238.406430045111,1.0,100.0,319.5790100097656,0.2694316208362579
96955,34.679312920000044,47.691729347369325,0.0,38.0,330.9047546386719,0.523450493812561
96956,36.21780170000004,40.15203244944151,0.0,69.0,314.63800048828125,0.4530838131904602
96958,34.41327703,4.127275997438539,0.0,3.0,313.603271484375,0.6426389217376709
96962,35.70566837000001,3.0223140994666906,1.0,90.0,302.6645202636719,0.3619138896465301
96965,36.63821816000001,344.4493253990582,1.0,100.0,295.4465026855469,0.2756656110286712
96976,35.98423700000001,68.0326305077085,1.0,13.0,319.29302978515625,0.2285133898258209
96978,35.04883886000002,74.00486084906777,1.0,100.0,300.97052001953125,0.2188828289508819
96989,35.46403334500002,2.862108299197965,1.0,54.0,294.7957763671875,0.4441444277763366
96990,35.731588355000014,16.580108997043393,0.0,48.0,297.9880065917969,0.2881448268890381
96994,35.29436663000002,119.73024549898898,0.0,33.0,301.1492614746094,0.4464047253131866
96998,35.35665055000002,45.19520985391679,1.0,53.0,307.3895263671875,0.5003277063369751
97010,33.99922188500001,233.95251883726584,0.0,42.0,319.87225341796875,0.6138830780982971
97011,34.889616095000015,104.2867058392484,0.0,48.0,315.8997802734375,0.6270978450775146
97014,32.897764940000016,60.41624975416126,0.0,16.0,318.2632751464844,0.6199262738227844
97019,37.45996713500002,17.97411600173881,1.0,98.0,296.5922546386719,0.156424269080162
97024,33.301660970000015,279.9978839342153,1.0,83.0,323.0210266113281,0.2312374264001846
97026,33.718089740000025,178.28492059571315,0.0,34.0,331.6297607421875,0.5717129707336426
97028,37.03670232500002,39.05744884020099,1.0,100.0,320.0977783203125,0.1333037912845611
97033,38.20851351500001,179.32385850297248,0.0,93.0,296.3807678222656,0.2997004389762878
97036,37.378124545000034,327.9048004159904,1.0,100.0,299.60650634765625,0.0256507936865091
97047,37.166207305000015,15.202711396436026,1.0,100.0,300.47125244140625,0.4318797588348388
97053,33.519844580000026,1.8007109999059103,0.0,77.0,321.4097595214844,0.2535096704959869
97054,35.03545161500001,0.0643800001944229,1.0,64.0,296.9010009765625,0.5374598503112793
97069,40.60198202000001,41.2096113142984,1.0,100.0,294.2660217285156,0.2060036212205886
97070,39.46302179999999,35.24002499866765,1.0,100.0,299.4905090332031,0.0454233400523662
97078,36.42269301000002,46.54890779755797,0.0,87.0,318.4802551269531,0.4582175314426422
97080,34.43900712500002,35.80034425212153,0.0,40.0,298.45977783203125,0.5093104243278503
97085,33.07806549500003,167.24357305593622,0.0,20.0,301.3000183105469,0.5803799033164978
97086,33.319890410000035,0.2040031494889915,0.0,0.0,299.2847595214844,0.6197944283485413
97097,35.92527615500003,41.76963860282898,0.0,10.0,308.39801025390625,0.5559370517730713
97098,31.43513721500001,309.9956719912669,1.0,66.0,320.82403564453125,0.5107371807098389
97106,33.63149990000005,65.75022160258703,0.0,27.0,297.2505187988281,0.7693468928337097
97110,34.347859925,89.80266566043471,1.0,68.0,324.739501953125,0.4869340658187866
97111,33.88215470000001,104.3497757434918,0.0,19.0,330.2275085449219,0.5936902761459351
97113,34.62870723499998,27.604072000858256,0.0,18.0,294.9140014648437,0.7187153697013855
97120,36.462949690000016,86.6933809434318,1.0,100.0,294.9357604980469,0.3633083403110504
97123,34.24569910500003,1.4948069003610074,0.0,93.0,295.2242736816406,0.3634047210216522
97131,38.45223733000004,202.05481624490665,1.0,47.0,320.8642578125,0.1902561336755752
97133,33.462307910000035,19.6110784617138,0.0,0.0,315.95526123046875,0.6110602617263794
97136,35.18869284500002,83.24545930145574,1.0,74.0,297.99676513671875,0.5292481780052185
97137,36.25701398500002,342.72242646859013,1.0,100.0,298.4405212402344,0.2820651829242706
97142,36.46807672000004,78.4107891277625,1.0,44.0,318.593505859375,-0.1611982434988021
97143,36.03807081500002,82.93651170097189,1.0,45.0,299.41876220703125,0.4260531365871429
97147,36.22055510500002,20.911498902727203,1.0,38.0,298.3652648925781,0.4317709505558014
97159,39.43017083000003,29.250027757286027,1.0,97.0,311.1125183105469,0.2596064209938049
97162,39.90299693,312.9685360042761,1.0,100.0,300.958251953125,0.0827656313776969
97170,36.76620402000002,34.79694460948282,0.0,13.0,308.06903076171875,0.463247537612915
97177,33.65912889500002,12.456363852520974,0.0,7.0,296.94451904296875,0.6880885362625122
97189,34.642379315,109.11361845336444,1.0,58.0,300.114501953125,0.5478347539901733
97192,36.58239050000002,117.4557537447265,0.0,63.0,318.2220153808594,0.3720884919166565
97202,34.25956107500003,182.4310210050388,0.0,8.0,317.03076171875,0.4926867485046386
97206,36.37854358500002,87.38007995988312,1.0,71.0,296.13201904296875,0.5230004191398621
97209,33.170067200000034,89.90234938695627,0.0,84.0,313.8387451171875,0.5331761240959167
97216,35.625914570000035,135.0416917553085,0.0,38.0,316.40826416015625,0.4988633394241333
97218,31.195875815000026,105.5995407256463,0.0,0.0,303.6182556152344,0.6403497457504272
97219,30.70510511000004,3.929242099635871,0.0,0.0,305.9747619628906,0.7669013142585754
97226,42.58984548500002,34.86202738090325,1.0,100.0,298.3817749023437,0.090548351407051
97227,33.52316765500003,176.38695819297632,0.0,15.0,295.6840209960937,0.6478316783905029
97234,33.479682845,88.58875870678675,0.0,16.0,319.9442749023437,0.4212235510349273
97237,34.597945055000004,123.89838474581694,1.0,67.0,312.37750244140625,0.5365508198738098
97249,36.58182083000005,172.20908525179726,1.0,100.0,320.4220275878906,0.121067076921463
97262,36.887448785,201.8669999949634,1.0,100.0,296.364013671875,0.1349693089723587
97267,34.674755560000015,23.220534998740685,0.0,17.0,307.4232788085937,0.5528003573417664
97271,34.63212525500002,81.22760784529358,0.0,33.0,299.5457763671875,0.5693634748458862
97273,35.324179360000024,28.753849301862417,1.0,64.0,299.6640014648437,0.4399661421775818
97276,35.278985540000015,36.37899200230352,1.0,77.0,310.7490234375,0.5194560289382935
97281,35.94872757000001,253.0097067142088,1.0,100.0,294.8290100097656,0.2233932167291641
97282,36.61315268000001,71.20317689454865,1.0,77.0,302.3925170898437,0.3945516347885132
97283,35.0063035,163.2372867001888,0.0,54.0,336.1187744140625,0.5169351696968079
97286,39.96395162000002,273.65021555270715,1.0,95.0,282.0507507324219,0.1511963903903961
97289,35.87210695500002,77.38596287639967,1.0,72.0,298.4349975585937,0.426386296749115
97292,32.410412255000026,105.8557071871002,1.0,77.0,322.3690185546875,0.399250864982605
97299,34.621206580000006,37.68015894570218,1.0,41.0,308.5599975585937,0.5355542898178101
97302,31.37332802000003,29.04120620574913,0.0,14.0,322.9110107421875,0.5009320974349976
97306,35.06051709500002,128.75642201529382,1.0,36.0,313.33575439453125,0.5273905396461487
97307,35.14606254000002,37.36930664790233,1.0,48.0,333.9410400390625,0.5499929189682007
97309,34.94572859000003,139.32915480360788,0.0,62.0,304.592529296875,0.4805958271026611
97314,32.198210180000004,60.35222829624498,0.0,0.0,321.3890075683594,0.341558963060379
97317,33.49164591500002,19.72282869839329,0.0,75.0,316.0007629394531,0.5877272486686707
97318,33.99067683500001,4.614056399918931,0.0,8.0,318.02276611328125,0.6412888765335083
97320,33.36859719500002,62.3087839923743,0.0,0.0,316.1435241699219,0.6012135744094849
97324,34.07926052000002,124.41704364318696,0.0,43.0,297.6044921875,0.5498568415641785
97326,34.46663612000003,96.42734209649936,1.0,61.0,312.6630249023437,0.5246182084083557
97329,39.91980219500002,240.17223703933723,1.0,100.0,303.75927734375,0.1666350960731506
97332,33.92744346500003,29.729310705588325,0.0,4.0,308.61700439453125,0.5740039944648743
97335,36.74930381000005,87.69299599581612,1.0,57.0,301.76251220703125,0.4342944324016571
97336,35.386273390000014,3.82864474051408,1.0,27.0,300.8310241699219,0.6017764806747437
97340,36.005029955000005,222.70623580298215,0.0,48.0,298.57177734375,0.4272208213806152
97341,33.65628054500002,29.59102350349751,0.0,23.0,312.7895202636719,0.6522961854934692
97349,34.36893771500006,0.4906764491837985,0.0,14.0,306.7367553710937,0.6214626431465149
97353,35.80279710499999,240.481520898452,1.0,39.0,320.2850036621094,0.3629000186920166
97357,34.23478043,18.507526002225724,0.0,15.0,314.77203369140625,0.5137820243835449
97366,33.536934680000044,61.32704520983292,0.0,31.0,318.9442749023437,0.5668955445289612
97367,35.03573645000003,127.87361995930206,1.0,74.0,299.936279296875,0.4515618681907654
97368,31.198154495000026,140.87769489411738,0.0,4.0,298.2300109863281,0.6277544498443604
97369,34.14989960000003,4.6566078478382265,0.0,30.0,318.0842590332031,0.3198014497756958
97372,33.79328618000002,57.86620110513027,0.0,27.0,330.2922668457031,0.626916766166687
97374,34.83663678500005,333.27139615611304,0.0,36.0,320.1180114746094,0.521335244178772
97377,34.51705191500003,195.15791504771352,1.0,96.0,294.55126953125,0.4078017175197601
97378,38.33925278000005,294.8557820013723,1.0,98.0,303.4642639160156,0.3784500062465668
97397,31.86210488,2.2005021994612526,0.0,0.0,319.9907531738281,0.710098922252655
97400,41.35594026500001,64.04553200399958,1.0,100.0,295.1465148925781,0.1778798401355743
97401,34.634498880000045,230.0884504425116,0.0,40.0,303.16876220703125,0.5338621735572815
97402,36.40465346000001,168.96837804884595,0.0,46.0,305.0180053710937,0.5059419870376587
97404,34.29744413,64.33897875168594,1.0,60.0,310.3607482910156,0.4927883446216583
97409,39.84745410500003,59.72159973882982,1.0,64.0,301.0450134277344,0.3741069436073303
97412,34.57515825500001,233.6662142070591,0.0,12.0,301.7030029296875,0.4539368152618408
97417,34.67485050500002,174.74708898394417,1.0,53.0,300.0107727050781,0.4912169277667999
97424,36.95267600000004,159.88199999555945,0.0,29.0,320.6612548828125,0.4008190929889679
97429,32.559665795,40.89524199907188,0.0,5.0,305.5060119628906,0.6470342874526978
97436,35.610628424999994,6.694656730330199,1.0,50.0,317.5812683105469,0.4657303690910339
