,flaeche,buildup,imprevious,DGM,NDVI
50556,156.22284590290735,0.0,37.0,303.9425048828125,0.5209006071090698
50557,66.67124459581287,1.0,24.0,311.9892578125,0.4693787395954132
50563,47.641377051451535,1.0,57.0,347.32452392578125,0.552795946598053
50567,72.20522359969695,0.0,34.0,358.94903564453125,0.4557693302631378
50569,105.14140169360196,0.0,13.0,319.4535217285156,0.710176408290863
50570,122.28663090271618,0.0,25.0,342.3965148925781,0.6021314859390259
50573,171.12266114857252,1.0,52.0,363.2342529296875,0.5429776310920715
50583,76.04248389849445,0.0,30.0,324.94451904296875,0.6360706090927124
50585,42.68124970772993,0.0,8.0,433.3582763671875,0.6021594405174255
50586,21.233428500520453,0.0,0.0,315.6125183105469,0.7029579281806946
50594,1.9313192001447816,0.0,12.0,305.0800170898437,0.5016128420829773
50595,161.21588279008742,0.0,77.0,422.91900634765625,0.4563064873218536
50597,20.42525950054933,0.0,17.0,337.103759765625,0.5842555165290833
50608,32.92855775479578,0.0,0.0,322.833251953125,0.6188949346542358
50617,127.51736256696609,0.0,3.0,389.5860290527344,0.6738698482513428
50619,0.9027407992718562,0.0,0.0,336.1567687988281,0.6822974681854248
50620,18.35558764938761,0.0,0.0,344.15625,0.7286500930786133
50621,257.0906090044583,1.0,35.0,292.197265625,0.3397554159164428
50629,105.71611059509746,1.0,84.0,301.791015625,0.5393489599227905
50630,134.9978275504992,1.0,43.0,328.60076904296875,0.5134915113449097
50631,399.9194763096729,1.0,100.0,291.478759765625,0.0580844208598136
50639,35.74887929765876,0.0,32.0,319.6610107421875,0.653006374835968
50642,43.70569840044158,1.0,68.0,303.1199951171875,0.4588634967803955
50644,21.91926818904421,0.0,29.0,328.4974975585937,0.5214316844940186
50647,53.77122539997433,0.0,93.0,300.37628173828125,0.4390459358692169
50650,393.3914296007287,1.0,100.0,291.28076171875,0.1987335383892059
50651,116.94004229986606,1.0,95.0,319.801513671875,0.3303399384021759
50653,207.6711881007156,0.0,40.0,318.9420166015625,0.3028555512428283
50661,115.0857767477431,0.0,25.0,367.8070068359375,0.4740529060363769
50662,149.1194519551715,1.0,94.0,350.3930053710937,0.4669989943504333
50672,91.21871410191989,1.0,69.0,336.87677001953125,0.5271482467651367
50680,21.09229030456859,0.0,6.0,303.9515075683594,0.5367717742919922
50681,22.21701410098605,0.0,46.0,361.68853759765625,0.5365444421768188
50687,196.66130340833703,1.0,90.0,366.21527099609375,0.4973178207874298
50690,70.28908540701157,1.0,100.0,302.32177734375,0.3898688554763794
50702,74.11038524719068,0.0,41.0,344.0282592773437,0.4861171245574951
50713,396.27043379859856,1.0,75.0,295.145263671875,0.1969446092844009
50717,94.3859362046356,0.0,44.0,302.92852783203125,0.4712066054344177
50719,154.44812320843687,1.0,83.0,340.8685302734375,0.3276756405830383
50720,18.60258570363716,0.0,0.0,328.1647644042969,0.7634114027023315
50726,141.30095600824882,1.0,76.0,321.0765075683594,0.4371947050094604
50729,119.19307499828814,1.0,56.0,351.91650390625,0.4445023238658905
50731,97.30692000418752,0.0,13.0,366.4415283203125,0.5484780073165894
50734,97.94909310113172,0.0,7.0,345.061279296875,0.7035222053527832
50737,95.31857650301188,0.0,14.0,351.4210205078125,0.5325307250022888
50741,35.25737215098236,1.0,72.0,303.863037109375,0.5747302770614624
50743,4.871756999300077,1.0,49.0,449.7242736816406,0.2731779515743255
50745,110.62585419545074,1.0,74.0,347.6597595214844,0.4752582609653473
50746,166.62538645148183,1.0,100.0,306.7127685546875,0.3556578159332275
50754,44.241399248111726,0.0,35.0,369.5690307617188,0.4697441458702087
50758,58.68266090585004,0.0,3.0,295.80975341796875,0.71332186460495
50759,68.19299240045478,0.0,20.0,291.65875244140625,0.5669448971748352
50760,82.32708075771664,0.0,25.0,364.9945068359375,0.6300456523895264
50762,173.34554324056336,1.0,100.0,293.1220092773437,0.2044539004564285
50777,14.119630062035649,0.0,72.0,373.2637634277344,0.5032890439033508
50785,20.130955794499837,0.0,25.0,337.6717529296875,0.6660680174827576
50791,85.17687579754707,1.0,70.0,342.5517578125,0.5653586387634277
50795,18.918262135111497,1.0,66.0,290.64276123046875,0.4631659984588623
50797,1.869789898934795,0.0,8.0,306.072509765625,0.6459874510765076
50798,100.65675724864523,1.0,76.0,298.6360168457031,0.5206863880157471
50799,6.591505353706649,0.0,7.0,345.0830078125,0.7553895115852356
50802,3.3568268049324934,0.0,40.0,317.9960021972656,0.4678612947463989
50807,39.940125546133146,1.0,34.0,360.3902587890625,0.6177418231964111
50812,11.438337446728992,1.0,100.0,290.36102294921875,0.2133162021636963
50815,163.30447494591982,1.0,84.0,352.4247741699219,0.31501105427742
50821,209.2033165112284,1.0,50.0,341.71051025390625,0.3693918883800506
50823,133.2145457535283,1.0,45.0,292.5167541503906,0.5172895193099976
50826,100.86495549909404,1.0,84.0,291.1620178222656,0.3717709183692932
50828,101.13468065646784,1.0,46.0,376.19677734375,0.5998709201812744
50829,91.32775310533168,0.0,19.0,293.5370178222656,0.4515904784202575
50832,140.0479689537087,0.0,12.0,308.978271484375,0.6598914265632629
50835,108.35004750912503,1.0,58.0,365.8572692871094,0.5431466698646545
50836,26.67933520098552,0.0,20.0,321.7337646484375,0.7202519774436951
50838,207.162685404368,1.0,92.0,289.94976806640625,0.4008055031299591
50839,91.1070253623619,0.0,32.0,383.4422607421875,0.5996878147125244
50840,44.69145479294853,1.0,100.0,295.2442626953125,0.3470065891742706
50845,0.2772756000954244,0.0,0.0,309.6027526855469,0.6880447268486023
50850,6.850424001678847,0.0,0.0,360.6722717285156,0.720307469367981
50854,14.28325894653427,0.0,37.0,336.1675109863281,0.4551177024841308
50859,32.20080299759966,0.0,0.0,417.3492736816406,0.8318438529968262
50860,18.583228503115677,0.0,4.0,340.0972595214844,0.6032181978225708
50862,11.001796248530496,0.0,41.0,344.1717529296875,0.4497931599617004
50864,140.29337235281136,0.0,35.0,346.3937683105469,0.504195511341095
50866,148.99943234108193,0.0,26.0,386.2997741699219,0.6205502152442932
50868,62.372477999423886,0.0,100.0,294.2304992675781,0.1151114255189895
50875,26.93879010329112,0.0,20.0,356.3290100097656,0.4571327567100525
50876,23.273106548099086,0.0,0.0,372.7005004882813,0.7340502738952637
50877,208.30081863741296,0.0,100.0,293.08551025390625,0.1524019539356231
50878,94.47846615560792,1.0,38.0,352.62725830078125,0.4827271103858948
50887,161.76964970295435,0.0,28.0,322.1085205078125,0.5357289910316467
50892,3.707085901587567,0.0,0.0,414.8137817382813,0.8340639472007751
50899,230.93896236479324,1.0,100.0,291.4172668457031,0.2452227473258972
50906,1.2149681478282384,0.0,0.0,326.89324951171875,0.7149907946586609
50909,165.7825322479785,0.0,33.0,341.875244140625,0.5891236662864685
50915,7.19864624865599,0.0,0.0,387.4952697753906,0.7616983652114868
50917,99.24502079012252,1.0,35.0,331.8172607421875,0.6728937029838562
50919,11.19885439769018,1.0,64.0,332.86474609375,0.5485119223594666
50927,13.725892050357908,0.0,28.0,305.5460205078125,0.5936663150787354
50928,37.33697799372872,1.0,100.0,365.5577697753906,0.0897868126630783
50932,101.13957800192644,1.0,36.0,367.4000244140625,0.4798982739448547
50941,213.6595404513072,1.0,100.0,292.3212585449219,0.1974565386772155
50942,0.2367080001496784,1.0,76.0,369.2922668457031,0.4870740473270416
50943,155.8731383395785,1.0,70.0,307.0205078125,0.4627120494842529
50945,6.38747599549701,0.0,0.0,375.82177734375,0.677948534488678
50949,3.306242250868153,0.0,0.0,357.3580322265625,0.6651570796966553
50953,0.3209538505351893,0.0,59.0,351.35552978515625,0.5678572058677673
50957,115.64846646295022,1.0,65.0,310.4252624511719,0.4599242806434631
50959,5.316036001318261,1.0,54.0,352.4897766113281,0.5175750255584717
50964,117.64936870969156,0.0,31.0,335.7657470703125,0.52057284116745
50972,115.14795539391902,0.0,27.0,398.65625,0.541675865650177
50979,34.567275799487895,1.0,42.0,317.23175048828125,0.7134206891059875
50981,77.77708529611073,0.0,20.0,348.0050048828125,0.4707140922546386
50984,67.65270145087419,1.0,74.0,382.4062805175781,0.5673791170120239
50986,185.30741410397695,1.0,36.0,337.8835144042969,0.4794992506504059
50988,86.30657783834293,1.0,45.0,367.4410095214844,0.451579213142395
50991,46.17859830562361,0.0,0.0,332.5055236816406,0.717475950717926
50997,31.83349000147194,0.0,0.0,346.22100830078125,0.7337497472763062
51003,97.85642860147252,1.0,60.0,306.16375732421875,0.4729577600955963
51007,11.418826499526356,1.0,46.0,340.5217590332031,0.5092244148254395
51008,7.423086846623231,1.0,60.0,360.937255859375,0.5524829626083374
51014,10.006156600644962,0.0,51.0,364.4742431640625,0.622391402721405
51019,274.60321349940006,0.0,16.0,342.72076416015625,0.5860624313354492
51023,33.73523149667712,0.0,12.0,338.176025390625,0.6166345477104187
51028,64.47635565115222,0.0,0.0,335.3235168457031,0.5498630404472351
51044,91.69157944805184,1.0,56.0,372.363525390625,0.6056937575340271
51049,52.51258985542833,1.0,80.0,296.98101806640625,0.6285825967788696
51051,60.08602140156624,0.0,23.0,372.728515625,0.5396072864532471
51052,1.0516346399166776,1.0,66.0,291.0920104980469,0.5317548513412476
51054,139.9419313989057,1.0,36.0,315.85675048828125,0.5733077526092529
51058,146.33019119105398,0.0,13.0,361.2505187988281,0.6795775294303894
51064,252.767952397766,1.0,100.0,364.4070129394531,0.1790317445993423
51073,96.64509134459044,1.0,57.0,362.0737609863281,0.5292612314224243
51075,110.53310200530194,0.0,0.0,357.977783203125,0.610264241695404
51077,20.2883391533703,0.0,0.0,357.2735290527344,0.5018664598464966
51081,7.284851187677422,0.0,11.0,433.4445190429688,0.6171953082084656
51084,190.78377649215085,1.0,100.0,289.6435241699219,0.3606957495212555
51085,92.81803831590864,1.0,90.0,358.7645263671875,0.4338278174400329
51090,20.391974145387948,1.0,62.0,324.85577392578125,0.5653361678123474
51093,51.52206131047536,0.0,63.0,370.9705200195313,0.4495511651039123
51098,14.304799000556605,1.0,48.0,310.06951904296875,0.6137584447860718
51100,18.35950640234205,0.0,0.0,357.04376220703125,0.6227164268493652
51103,116.59762950421543,0.0,16.0,294.03350830078125,0.4943564534187317
51111,7.035689403093079,0.0,0.0,350.3055114746094,0.6425530910491943
51113,84.87433305641927,1.0,100.0,290.479248046875,0.3571034669876098
51118,62.24911430665712,1.0,75.0,311.9645080566406,0.4433250725269317
51122,2.2140731997680696,1.0,47.0,394.540771484375,0.3529098033905029
51125,12.451672000178949,1.0,29.0,387.1812744140625,0.616959810256958
51130,7.9932244028422,0.0,25.0,371.7227783203125,0.5394312739372253
51132,98.93946825324969,1.0,100.0,296.6987609863281,0.1455232501029968
51133,104.6655286939644,0.0,21.0,343.7335205078125,0.6146680116653442
51139,89.77419189331707,1.0,53.0,337.43377685546875,0.4882348477840423
51140,51.07701636180391,1.0,25.0,394.19927978515625,0.3746889531612396
51141,41.34306494820028,0.0,47.0,350.7085266113281,0.6031295657157898
51148,3.768695000507236,0.0,17.0,388.8545227050781,0.6798880696296692
51149,0.7736962013214186,0.0,21.0,325.12078857421875,0.6441117525100708
51150,90.0477116884455,1.0,64.0,364.9385070800781,0.4109040200710296
51154,122.27928104522466,1.0,99.0,291.1407470703125,0.2870856523513794
51158,2.941627000644898,1.0,40.0,339.8025207519531,0.7004850506782532
51163,138.1886389496475,0.0,15.0,325.47625732421875,0.6779295206069946
51167,36.47972881357944,0.0,96.0,295.72625732421875,0.3627521395683288
51168,0.1754924001230508,0.0,0.0,430.6990356445313,0.4171648025512695
51172,104.90187265419158,0.0,75.0,296.6430053710937,0.5078666806221008
51173,12.774305000545626,0.0,12.0,327.6230163574219,0.7827212810516357
51175,78.64588301056718,0.0,34.0,380.5607604980469,0.6537983417510986
51180,158.95381093364958,1.0,100.0,289.7230224609375,0.2546983361244201
51186,30.94636809742365,1.0,57.0,348.48553466796875,0.4263343811035156
51188,25.22665995168998,0.0,5.0,369.0297546386719,0.6813591122627258
51194,38.80369145439663,1.0,36.0,336.21099853515625,0.6251381039619446
51198,154.11735331768605,0.0,43.0,291.5150146484375,0.5207138657569885
51199,52.08017119511895,0.0,44.0,362.1897583007813,0.551331639289856
51202,245.0768206007357,1.0,92.0,334.8285217285156,0.4553419053554535
51208,162.39844438678324,1.0,97.0,290.5362548828125,0.3477893471717834
51212,142.5755738553796,0.0,63.0,325.0037841796875,0.5596334934234619
51217,105.70281995757044,1.0,35.0,321.63726806640625,0.6213324069976807
51220,100.98145740055516,0.0,15.0,407.9187622070313,0.5801348686218262
51222,42.87501835512233,1.0,65.0,427.35552978515625,0.4748782515525818
51229,84.79597815461918,1.0,41.0,350.10552978515625,0.564423680305481
51233,144.9112428971848,0.0,23.0,334.2537841796875,0.639886200428009
51234,126.18795460762448,1.0,77.0,304.37451171875,0.4840280413627624
51240,32.474797197616574,0.0,49.0,291.1177673339844,0.472935676574707
51242,1.0814642997928583,1.0,75.0,293.0570068359375,0.4680926203727722
51246,46.94386600029181,0.0,30.0,304.7392578125,0.5270727276802063
51249,0.2371480003611631,0.0,23.0,327.31402587890625,0.5843292474746704
51250,51.22815670817404,1.0,81.0,300.68927001953125,0.443234920501709
51253,78.53806830919257,1.0,35.0,297.947998046875,0.4605609476566314
51257,11.124148598774852,0.0,25.0,351.2640075683594,0.5264045596122742
51261,185.90989335455956,0.0,43.0,325.8167724609375,0.6247584819793701
51264,39.74079350154545,0.0,55.0,335.7997436523437,0.5131520628929138
51266,14.453283499661644,0.0,36.0,290.6885070800781,0.3555704057216644
51268,393.1037326489589,0.0,31.0,320.43426513671875,0.4043436646461487
51270,209.3642375015163,1.0,90.0,294.5997619628906,0.3775371313095093
51273,58.30611049873936,1.0,53.0,323.67626953125,0.6519916653633118
51275,5.776776000057697,0.0,0.0,355.48828125,0.6621439456939697
51284,319.6355495738379,1.0,100.0,293.0350036621094,0.2257218062877655
51287,12.9551860083273,0.0,47.0,366.7022705078125,0.522373616695404
51289,70.75537464973999,1.0,56.0,375.0292663574219,0.5788978934288025
51290,80.0782390908105,1.0,69.0,289.541259765625,0.5153969526290894
51291,24.8844512010886,0.0,15.0,361.9347534179688,0.5895153284072876
51294,114.59600080504686,0.0,21.0,331.86053466796875,0.3569754064083099
51298,5.441248999984771,0.0,4.0,340.2239990234375,0.5940951108932495
51300,18.981001600429583,1.0,65.0,300.12677001953125,0.2530417740345001
51304,126.27936874634553,1.0,100.0,347.8777770996094,0.2299026995897293
51306,36.88838249913246,0.0,58.0,342.11578369140625,0.4765394628047943
51307,4.5340399523283645,0.0,31.0,290.3099975585937,0.4762088358402252
51308,107.12231295520871,1.0,31.0,330.1755065917969,0.6854711174964905
51309,55.005220208072814,1.0,100.0,296.35125732421875,0.1941195875406265
51310,181.5495134210817,1.0,33.0,299.0915222167969,0.3334046304225921
51319,151.09123455434045,0.0,42.0,369.4305114746094,0.5417875647544861
51321,378.2684557005287,0.0,26.0,343.676025390625,0.5458484292030334
51324,13.783056504169428,0.0,0.0,358.93975830078125,0.6465273499488831
51326,50.922660801928686,0.0,68.0,351.6715087890625,0.4280982315540313
51330,105.21901219850145,1.0,42.0,372.7660217285156,0.6353623270988464
51349,67.69728815061936,0.0,40.0,381.8062744140625,0.5328691005706787
51351,24.15225600712081,0.0,0.0,364.2087707519531,0.5890896320343018
51353,31.242026900388144,0.0,21.0,345.42803955078125,0.614823579788208
51358,346.43729300393835,1.0,100.0,301.427001953125,0.3261453509330749
51361,386.2734525388048,1.0,97.0,337.8960266113281,0.1056802719831466
51363,99.63396518303864,1.0,67.0,336.41278076171875,0.4832626283168793
51364,162.7305313945782,1.0,75.0,337.72576904296875,0.50176602602005
51365,187.1736367528827,0.0,36.0,350.187255859375,0.547477662563324
51376,119.83382819266762,1.0,80.0,317.7790222167969,0.4623886346817016
51378,121.57242835659748,1.0,94.0,425.7015380859375,0.3586474657058716
51380,79.96293509345006,0.0,7.0,358.7440185546875,0.6246250867843628
51385,14.450575100881064,0.0,16.0,342.7427673339844,0.5567044615745544
51391,128.2230769980624,0.0,14.0,319.2030029296875,0.6919872760772705
51392,0.032385000048913,1.0,100.0,290.03326416015625,0.1859752386808395
51398,19.8771806467452,0.0,12.0,360.9437561035156,0.5323019623756409
51402,249.23332105483183,1.0,64.0,344.187255859375,0.578430712223053
51403,119.53432311007518,0.0,30.0,342.36376953125,0.5648982524871826
51407,15.561664101574648,0.0,27.0,357.6605224609375,0.5243121385574341
51409,2.6702540460238358,0.0,0.0,388.8910217285156,0.4726316630840301
51416,170.8423760850266,1.0,97.0,290.2127685546875,0.4257161617279053
51422,194.7029347463717,1.0,33.0,333.4045104980469,0.5880894064903259
51425,7.855096719367692,0.0,21.0,290.8265075683594,0.5248554348945618
51429,8.752067997429025,1.0,52.0,289.4965209960937,0.2666712999343872
51435,171.26621109901458,1.0,100.0,289.70574951171875,0.4245300889015198
51439,127.2245931025626,1.0,45.0,357.5482482910156,0.5851884484291077
51440,199.08860999721745,1.0,100.0,291.7647705078125,0.2239142954349517
51442,244.65080384398092,1.0,68.0,311.4095153808594,0.4440139830112457
51444,68.01857396688389,0.0,62.0,330.4670104980469,0.5471809506416321
51446,192.63875459099245,1.0,58.0,344.4940185546875,0.5862963199615479
51447,15.276962003114178,0.0,32.0,339.0447692871094,0.5236531496047974
51450,93.01862529531668,0.0,10.0,301.7482604980469,0.6570579409599304
51456,28.610740067988797,0.0,20.0,321.13848876953125,0.6473396420478821
51457,274.2143620077482,1.0,36.0,290.73052978515625,0.3201586306095123
51459,23.847311049753657,0.0,39.0,364.4342651367188,0.6565101742744446
51465,144.19120039805077,1.0,92.0,290.9652709960937,0.3790489435195923
51469,113.67768579508034,1.0,49.0,338.1937561035156,0.5911248326301575
51476,112.96350600627396,0.0,36.0,326.31353759765625,0.5394498705863953
51477,201.2153819952217,1.0,28.0,361.3207702636719,0.5607198476791382
51478,118.17998293518028,0.0,19.0,352.9802551269531,0.5075929164886475
51487,399.9789999984205,1.0,100.0,300.87725830078125,0.0685737505555152
